41	2	2	0.216462	0.135158	8.688804	0.000803	0.002737	0.246868	0.230986	0.006811	1.996928	0.819684	0.663916	0.162243	0.928049	0.552424	0.546423	0.106059	0.884521	0.791476	36.975140	0.037283	0.027489	5.949192	38.734403	13.479354	11.234117	0.010091	0.023956	45.014951	58.344475	43.929573	0.010466	45.573753	95.853047	7.296957	0.017896	0.035891	84.277253	0.014710	0.040920	28.414703	48.147576	86.468681	35.261394	0.661288	9.143593	0.133641	1.935726	0.403296	2.907192	3.637968	0.079770	4.581182	61.776175	0.139535	0.487269	0.145821	65.824507	12.530180	2.899964	0.748347	4.446397	0.051681	22.122754	4.250175	9.556457	34.719914	0.836806	5.696602	1.000000	3.000000	4.000000	4.000000	2.000000	6.000000	1.000000	4.000000	5.000000	3.000000	6.000000	2.000000	2.000000	3.000000	2.000000	6.000000	2.000000	3.000000	6.000000	1.000000	6.000000	2.000000	4.000000	5.000000	4.000000
41	2	1	0.216462	0.135158	8.688804	0.000803	0.002737	0.246868	0.230986	0.006811	1.996928	0.819684	0.663916	0.162243	0.928049	0.552424	0.546423	0.106059	0.884521	0.791476	36.975140	0.037283	0.027489	5.949192	38.734403	13.479354	11.234117	0.010091	0.023956	45.014951	58.344475	43.929573	0.010466	45.573753	95.853047	7.296957	0.017896	0.035891	84.277253	0.014710	0.040920	28.414703	48.147576	86.468681	35.261394	0.661288	9.143593	0.133641	1.935726	0.403296	2.907192	3.637968	0.079770	4.581182	61.776175	0.139535	0.487269	0.145821	65.824507	12.530180	2.899964	0.748347	4.446397	0.051681	22.122754	4.250175	9.556457	34.719914	0.836806	5.696602	1.000000	3.000000	4.000000	4.000000	2.000000	6.000000	1.000000	4.000000	5.000000	3.000000	6.000000	2.000000	2.000000	3.000000	2.000000	6.000000	2.000000	3.000000	6.000000	1.000000	6.000000	2.000000	4.000000	5.000000	4.000000
44	2	2	0.037780	0.029548	2.149077	0.002194	0.002399	1.353666	0.755312	0.106300	1.509128	0.527863	0.395899	0.234416	0.861367	0.954511	0.421356	0.244505	0.232329	0.771347	36.800363	0.012968	0.019008	28.846401	33.126852	34.570755	44.063574	0.013045	0.011618	18.208074	12.995559	10.056726	0.014989	95.633673	23.935814	17.390483	0.033667	0.011958	52.958759	0.014641	0.010022	49.825215	16.364277	33.333160	64.610950	0.018484	6.957232	0.158337	0.805356	0.704878	3.540197	2.499328	0.031688	1.297845	60.895375	0.082572	2.886319	0.039169	21.735511	11.555903	3.279697	0.670246	2.655846	0.013706	8.941397	3.741104	6.148156	49.162075	2.966345	18.903769	2.000000	4.000000	2.000000	3.000000	6.000000	6.000000	3.000000	2.000000	6.000000	4.000000	4.000000	4.000000	2.000000	6.000000	6.000000	6.000000	3.000000	4.000000	2.000000	4.000000	6.000000	4.000000	1.000000	4.000000	5.000000
44	2	1	0.037780	0.029548	2.149077	0.002194	0.002399	1.353666	0.755312	0.106300	1.509128	0.527863	0.395899	0.234416	0.861367	0.954511	0.421356	0.244505	0.232329	0.771347	36.800363	0.012968	0.019008	28.846401	33.126852	34.570755	44.063574	0.013045	0.011618	18.208074	12.995559	10.056726	0.014989	95.633673	23.935814	17.390483	0.033667	0.011958	52.958759	0.014641	0.010022	49.825215	16.364277	33.333160	64.610950	0.018484	6.957232	0.158337	0.805356	0.704878	3.540197	2.499328	0.031688	1.297845	60.895375	0.082572	2.886319	0.039169	21.735511	11.555903	3.279697	0.670246	2.655846	0.013706	8.941397	3.741104	6.148156	49.162075	2.966345	18.903769	2.000000	4.000000	2.000000	3.000000	6.000000	6.000000	3.000000	2.000000	6.000000	4.000000	4.000000	4.000000	2.000000	6.000000	6.000000	6.000000	3.000000	4.000000	2.000000	4.000000	6.000000	4.000000	1.000000	4.000000	5.000000
49	2	2	0.019515	0.035893	4.092434	0.052376	0.001148	0.165957	9.953087	0.010480	1.510962	0.172371	0.417101	0.374506	0.930109	0.895279	0.198122	0.380391	0.921217	0.774404	81.709495	0.049566	0.015076	13.303831	42.659354	43.469057	20.369474	0.011916	0.015088	51.940349	2.696247	13.570889	0.012138	39.105590	9.745275	90.334322	0.051248	0.017519	99.996359	0.015605	0.016512	4.315427	72.041902	95.442461	34.511108	1.057652	20.605203	0.071771	4.504935	1.236814	0.969962	3.639480	0.149581	4.061263	67.352300	0.058763	1.386379	0.015189	15.870854	23.218775	4.733595	0.373344	0.385650	0.067969	14.932404	0.799452	8.162279	59.892428	3.453116	8.161385	3.000000	2.000000	3.000000	1.000000	2.000000	5.000000	5.000000	1.000000	1.000000	5.000000	6.000000	3.000000	4.000000	5.000000	2.000000	3.000000	2.000000	3.000000	3.000000	3.000000	3.000000	1.000000	4.000000	4.000000	4.000000
49	2	1	0.019515	0.035893	4.092434	0.052376	0.001148	0.165957	9.953087	0.010480	1.510962	0.172371	0.417101	0.374506	0.930109	0.895279	0.198122	0.380391	0.921217	0.774404	81.709495	0.049566	0.015076	13.303831	42.659354	43.469057	20.369474	0.011916	0.015088	51.940349	2.696247	13.570889	0.012138	39.105590	9.745275	90.334322	0.051248	0.017519	99.996359	0.015605	0.016512	4.315427	72.041902	95.442461	34.511108	1.057652	20.605203	0.071771	4.504935	1.236814	0.969962	3.639480	0.149581	4.061263	67.352300	0.058763	1.386379	0.015189	15.870854	23.218775	4.733595	0.373344	0.385650	0.067969	14.932404	0.799452	8.162279	59.892428	3.453116	8.161385	3.000000	2.000000	3.000000	1.000000	2.000000	5.000000	5.000000	1.000000	1.000000	5.000000	6.000000	3.000000	4.000000	5.000000	2.000000	3.000000	2.000000	3.000000	3.000000	3.000000	3.000000	1.000000	4.000000	4.000000	4.000000
51	2	1	0.097659	0.002786	0.818556	0.000593	0.014309	1.787977	3.467176	1.198641	1.900656	0.918730	0.239522	0.281941	0.294652	0.315851	0.995878	0.949629	0.864870	0.963951	39.251998	0.010488	0.014228	14.131352	83.108871	77.269582	49.052051	0.046198	0.016277	66.253566	2.696928	87.016270	0.038166	2.167650	27.761695	96.003854	0.177169	0.118554	55.112929	0.095688	0.041295	20.974263	1.510935	39.563402	40.987773	0.376841	15.544050	0.064216	0.822945	0.796193	1.730822	2.632921	0.069368	0.324631	51.918371	0.042615	3.933491	0.028236	35.896769	10.941326	6.497106	0.809272	1.494499	0.014701	12.376985	2.760787	1.297699	41.565220	3.112588	14.582149	4.000000	6.000000	5.000000	4.000000	2.000000	2.000000	6.000000	6.000000	4.000000	1.000000	3.000000	6.000000	4.000000	5.000000	1.000000	2.000000	1.000000	6.000000	3.000000	4.000000	2.000000	2.000000	1.000000	4.000000	3.000000
51	2	2	0.097659	0.002786	0.818556	0.000593	0.014309	1.787977	3.467176	1.198641	1.900656	0.918730	0.239522	0.281941	0.294652	0.315851	0.995878	0.949629	0.864870	0.963951	39.251998	0.010488	0.014228	14.131352	83.108871	77.269582	49.052051	0.046198	0.016277	66.253566	2.696928	87.016270	0.038166	2.167650	27.761695	96.003854	0.177169	0.118554	55.112929	0.095688	0.041295	20.974263	1.510935	39.563402	40.987773	0.376841	15.544050	0.064216	0.822945	0.796193	1.730822	2.632921	0.069368	0.324631	51.918371	0.042615	3.933491	0.028236	35.896769	10.941326	6.497106	0.809272	1.494499	0.014701	12.376985	2.760787	1.297699	41.565220	3.112588	14.582149	4.000000	6.000000	5.000000	4.000000	2.000000	2.000000	6.000000	6.000000	4.000000	1.000000	3.000000	6.000000	4.000000	5.000000	1.000000	2.000000	1.000000	6.000000	3.000000	4.000000	2.000000	2.000000	1.000000	4.000000	3.000000
57	2	2	0.341488	0.023559	0.278967	0.000137	0.000341	1.235470	0.891929	0.022517	2.655792	0.882814	0.595249	0.731244	0.475698	0.171590	0.961868	0.757520	0.116841	0.758851	2.739544	0.340397	0.010721	93.974207	39.002458	60.569228	84.519115	0.063836	0.026292	88.409804	57.508229	68.482783	0.045872	47.941714	51.019485	54.681343	0.088671	0.012120	57.987933	0.021650	0.039425	59.319269	33.298515	79.841892	29.756075	1.226435	21.536537	0.040502	2.269461	1.472000	4.639230	2.351771	0.144949	4.321031	32.971247	0.048338	2.455279	0.044657	34.109999	21.830503	1.298576	0.044256	2.716348	0.059244	12.185121	0.398728	22.361297	45.227817	4.255395	12.047546	1.000000	1.000000	1.000000	3.000000	6.000000	3.000000	1.000000	5.000000	4.000000	4.000000	5.000000	4.000000	1.000000	4.000000	4.000000	4.000000	6.000000	1.000000	5.000000	3.000000	6.000000	6.000000	3.000000	3.000000	2.000000
57	2	1	0.341488	0.023559	0.278967	0.000137	0.000341	1.235470	0.891929	0.022517	2.655792	0.882814	0.595249	0.731244	0.475698	0.171590	0.961868	0.757520	0.116841	0.758851	2.739544	0.340397	0.010721	93.974207	39.002458	60.569228	84.519115	0.063836	0.026292	88.409804	57.508229	68.482783	0.045872	47.941714	51.019485	54.681343	0.088671	0.012120	57.987933	0.021650	0.039425	59.319269	33.298515	79.841892	29.756075	1.226435	21.536537	0.040502	2.269461	1.472000	4.639230	2.351771	0.144949	4.321031	32.971247	0.048338	2.455279	0.044657	34.109999	21.830503	1.298576	0.044256	2.716348	0.059244	12.185121	0.398728	22.361297	45.227817	4.255395	12.047546	1.000000	1.000000	1.000000	3.000000	6.000000	3.000000	1.000000	5.000000	4.000000	4.000000	5.000000	4.000000	1.000000	4.000000	4.000000	4.000000	6.000000	1.000000	5.000000	3.000000	6.000000	6.000000	3.000000	3.000000	2.000000
65	2	1	0.108178	0.659495	0.851728	0.000333	0.000354	0.168770	1.190724	0.097157	1.336918	0.523958	0.692233	0.600484	0.176502	0.661618	0.194759	0.976653	0.593605	0.233544	68.005277	0.017184	0.046838	9.624239	38.986215	3.801746	55.059356	0.026155	0.045711	62.727951	59.353111	70.105365	0.019563	39.247426	92.634409	77.258488	0.016199	0.457715	80.197796	0.075947	0.024315	13.571893	59.802433	7.272934	68.625133	1.121143	16.954160	0.125216	3.106834	0.400253	4.435921	1.592934	0.129166	0.714427	31.924049	0.032530	0.846998	0.152601	43.612438	9.519533	4.619908	0.281417	0.420284	0.016145	13.593851	0.071765	21.223473	12.913005	0.127824	16.362132	2.000000	3.000000	5.000000	6.000000	3.000000	3.000000	4.000000	2.000000	2.000000	2.000000	3.000000	2.000000	4.000000	2.000000	3.000000	6.000000	3.000000	4.000000	6.000000	6.000000	6.000000	4.000000	1.000000	6.000000	4.000000
65	2	2	0.108178	0.659495	0.851728	0.000333	0.000354	0.168770	1.190724	0.097157	1.336918	0.523958	0.692233	0.600484	0.176502	0.661618	0.194759	0.976653	0.593605	0.233544	68.005277	0.017184	0.046838	9.624239	38.986215	3.801746	55.059356	0.026155	0.045711	62.727951	59.353111	70.105365	0.019563	39.247426	92.634409	77.258488	0.016199	0.457715	80.197796	0.075947	0.024315	13.571893	59.802433	7.272934	68.625133	1.121143	16.954160	0.125216	3.106834	0.400253	4.435921	1.592934	0.129166	0.714427	31.924049	0.032530	0.846998	0.152601	43.612438	9.519533	4.619908	0.281417	0.420284	0.016145	13.593851	0.071765	21.223473	12.913005	0.127824	16.362132	2.000000	3.000000	5.000000	6.000000	3.000000	3.000000	4.000000	2.000000	2.000000	2.000000	3.000000	2.000000	4.000000	2.000000	3.000000	6.000000	3.000000	4.000000	6.000000	6.000000	6.000000	4.000000	1.000000	6.000000	4.000000
72	2	1	0.161474	0.003548	1.235643	0.000146	0.001443	1.447596	0.467762	0.673922	1.039872	0.583658	0.564113	0.310126	0.761770	0.209782	0.206108	0.803205	0.246423	0.756807	71.674898	0.011342	0.083238	4.180558	76.471941	91.036030	48.984655	0.031649	0.016111	78.482940	7.418633	89.441474	0.010410	92.970997	76.621678	6.017227	0.030733	0.023636	64.555675	0.016229	0.018936	58.637788	15.822000	4.861912	81.751644	1.456345	4.160687	0.147984	3.169277	0.543165	3.155228	1.829013	0.033618	3.676370	31.581018	0.153154	3.252220	0.142260	21.359645	7.562130	5.341391	0.570422	0.957940	0.101936	6.796383	4.536144	17.031828	44.706864	1.806357	8.330426	2.000000	6.000000	6.000000	3.000000	6.000000	5.000000	2.000000	1.000000	4.000000	6.000000	3.000000	2.000000	2.000000	4.000000	1.000000	5.000000	4.000000	5.000000	4.000000	6.000000	1.000000	2.000000	2.000000	2.000000	6.000000
