rand_29	1.157040	0.211787	0.050292	-1.091526	1.172457	0.300457	-0.769295	-0.189713	0.122862
rand_30	1.005388	0.713022	1.528207	-1.171963	0.219443	-0.155428	0.251840	-2.198496	0.498686
rand_31	0.236405	0.420944	-0.668063	0.351446	0.095737	-0.510913	-1.297373	0.349118	-0.116981
rand_32	0.333684	0.502209	0.286343	1.204569	0.108605	1.581052	0.999354	0.645017	0.969276
rand_33	-1.382219	-1.228025	0.457725	-0.513256	1.063196	-0.081213	0.844124	-1.427574	0.111921
rand_34	-0.303835	-0.144729	1.014259	1.034736	0.734915	-0.075759	-0.071798	-1.151211	-0.844872
rand_35	0.627256	-0.000619	0.346051	-1.150579	-0.684130	0.969007	-0.218394	0.665412	0.037333
rand_36	0.938671	-1.029802	0.066173	2.354479	1.979769	-0.415729	-0.171765	-0.114558	-1.550211
rand_37	0.336317	-0.518492	-0.101692	1.933999	-0.192451	0.028550	-0.623434	0.578015	-0.682591
rand_38	0.889850	1.080498	-0.756310	-1.719651	-1.041658	-1.593910	0.480510	0.965267	0.381967
rand_39	1.139808	-0.256610	1.358458	0.116236	0.319810	-0.305502	0.716527	-1.459657	-0.949503
rand_40	-3.198485	0.397194	-0.417315	1.698771	0.774552	1.201763	0.603139	-0.106051	-0.236853
rand_41	0.441145	1.064357	0.955873	-1.305130	-0.573968	-0.363837	0.119624	0.144441	0.686962
rand_42	1.360476	0.829389	-0.738427	-0.414217	0.799268	-0.379420	0.589761	0.237966	0.298404
rand_43	0.280277	1.773458	-0.384170	-2.087089	-0.901350	0.122418	-0.836818	-1.606268	0.479205
rand_44	0.640490	0.190720	0.292633	-0.598854	-0.161045	0.306476	-1.253029	0.218832	-0.461394
rand_45	-0.878357	-0.151723	-1.462062	-0.443336	0.548589	1.365589	-0.318998	0.146183	0.557498
rand_46	0.260757	0.138307	0.095173	-0.056257	-2.507218	-0.256153	1.201005	0.526205	-0.555327
rand_47	0.151482	-1.163792	1.669242	1.136583	-0.011495	0.423083	-0.702902	0.368693	-1.742220
rand_48	1.381309	0.669929	-0.577697	-0.873351	0.936406	-0.464177	-0.018089	2.047943	0.948851
rand_49	-1.014681	-1.185585	-1.252312	-0.881381	0.622850	-0.285423	0.652242	-0.555865	-0.673578
rand_50	-1.120994	0.602248	0.768633	2.016573	0.601036	0.038400	-0.648565	1.491313	0.693455
rand_51	-1.355537	-1.097413	1.305942	1.018998	-0.651751	0.772782	0.229951	-1.902208	0.558841
rand_52	-1.923791	-0.890008	-1.375865	0.529927	0.613826	1.375780	-0.433268	1.147736	0.420086
rand_53	-1.235247	0.527925	1.723098	1.826251	0.220773	0.849357	-0.871174	-2.940359	0.996963
rand_54	-0.544757	-1.068765	0.849767	-0.286457	1.359052	0.039388	0.036641	0.789771	-1.143727
rand_55	-0.902892	-2.299234	0.527782	1.483101	1.040877	-0.590738	0.044210	0.125066	-2.075878
rand_56	0.092768	-1.767492	-0.538787	1.324640	0.526786	1.051451	-1.536875	-2.443381	-0.997961
rand_57	-1.096184	0.706986	-0.029791	-0.692905	0.171056	-0.962256	-0.582939	0.271314	-0.869737
rand_58	-0.534661	-1.572071	1.196252	-0.113723	0.937025	0.666276	0.463374	0.534215	0.484298
rand_59	1.045345	-2.465324	-0.234947	1.390411	1.939076	-0.414371	-1.048287	0.677423	0.545862
rand_60	-0.657479	0.560128	-1.552257	-0.147849	0.107772	0.740080	1.333447	0.606318	0.798039
rand_61	-0.484738	0.858516	-1.074735	0.399123	-0.086089	-1.355752	-1.210771	0.007781	-0.479588
rand_62	-0.298756	0.942416	0.292602	0.088093	-0.901007	0.456384	-0.195154	-0.546540	-0.486463
rand_63	0.894869	-0.481120	0.373345	-0.729588	0.748758	0.693403	1.086854	-0.416293	-1.745357
rand_64	0.766731	-0.680196	-0.993599	0.435731	1.156322	1.186147	0.182364	2.154208	0.147975
rand_65	1.158970	0.647656	-0.905157	0.456743	0.673032	-0.946609	-1.732035	1.775824	-0.795527
rand_66	0.856787	0.631951	0.428682	0.264757	0.183443	0.718043	-0.476221	-0.912229	0.881417
rand_67	0.851596	-0.098369	-1.379174	0.549371	-0.136267	0.773255	1.621881	1.062340	-0.032273
rand_68	-0.508960	0.070617	1.932360	0.859463	1.119146	-0.336677	-1.419128	0.131785	-0.523145
rand_69	1.638897	-0.045273	0.497781	0.288471	0.420643	-1.419265	0.495130	0.865265	1.574446
rand_70	-0.770046	0.629930	-0.462276	0.364225	0.972401	-0.206546	0.107131	-1.267655	-1.820313
rand_71	0.289180	-0.395076	0.946529	-0.555489	-0.466260	-0.443981	1.386018	0.997926	-1.423786
rand_72	-0.376833	-0.177351	0.680549	0.003373	1.993221	1.641844	0.437005	0.011505	0.681899
rand_73	0.516170	0.979220	-0.454208	1.565544	0.878812	-0.856922	-1.143311	-0.200569	-0.564148
rand_74	-1.282653	0.299308	-0.580855	-1.256634	-0.740653	-1.076164	0.761501	0.885413	-0.455822
rand_75	0.131758	-1.747426	-0.326864	-0.836069	-0.191814	0.731763	0.823107	-0.836584	1.629391
rand_76	-0.141652	-0.402927	0.242239	0.958538	-1.058047	0.814786	-1.693190	0.304876	0.280637
rand_77	-0.050001	0.612080	-0.865406	0.695440	-0.002221	-1.235176	-0.352113	-0.317390	-1.927711
rand_78	0.141628	0.461350	0.606258	-1.934243	-0.009518	-0.055389	0.237931	-0.989197	-0.145495
rand_79	-1.247058	0.577575	0.803670	-1.390674	-0.168290	-0.293512	1.282245	-0.285145	0.345192
rand_80	-0.739206	0.282471	-0.398869	0.012040	0.509638	-1.349685	-0.002430	1.527580	-0.617390
rand_81	1.193027	-1.315525	-0.957110	0.281983	-0.918915	-0.066118	1.276556	-0.232555	-1.107791
rand_82	-0.173906	3.677152	1.102864	0.070382	-1.367018	-0.756869	-1.411107	-0.047885	-1.268761
rand_83	0.245264	-1.485510	0.756013	0.498225	-2.051054	0.909029	-1.217001	2.965004	-0.238086
rand_84	0.026119	0.104499	-0.543434	0.008200	0.074279	2.339108	1.158373	-1.018895	-1.431352
rand_85	-1.012716	-0.691262	-0.703261	1.326877	0.011378	1.659364	0.414669	3.145109	0.085387
rand_86	1.408092	0.120132	0.407286	-0.209878	-1.177700	0.022897	-0.200045	-0.121810	-0.380369
rand_87	-0.395042	0.865683	0.460605	0.600925	-0.347621	-0.823589	0.055217	-0.457301	0.711296
rand_88	-0.111611	0.332992	1.193983	0.477737	-0.220975	-0.563036	-0.706997	0.118492	1.436559
rand_89	-0.252219	-1.051949	-1.044612	0.130207	0.101645	0.779061	-0.665067	2.041219	1.515634
rand_90	0.216334	1.445159	-1.904758	0.533494	0.524720	-0.198797	-0.142394	0.766835	-0.369275
rand_91	1.083632	0.960464	-1.018451	-0.409108	-0.707747	-0.791483	-0.158050	0.283057	-0.637405
rand_92	-0.871785	0.229754	-1.629010	-0.351098	0.535562	-1.203211	-0.101763	0.052470	1.106545
rand_93	0.069475	-0.134233	-0.624341	-0.409077	-0.011084	1.380607	0.104675	-0.678132	-0.374022
rand_94	-0.986266	-0.505818	0.949901	1.020846	-0.732631	1.361124	-0.116592	0.348407	-0.243933
rand_95	0.430536	0.907459	0.112205	-0.007310	0.627939	0.049984	-1.661615	-0.879095	2.283059
rand_96	-0.231112	0.200393	0.119487	-1.185791	1.466864	-0.854326	1.237702	-1.442660	0.430611
rand_97	-0.221766	0.382859	0.346561	-0.391939	0.203751	1.436603	1.311752	1.802659	0.805771
rand_98	0.721015	1.715674	-0.743575	-0.250235	-1.235457	0.270586	-0.202587	-0.664216	-0.690341
rand_99	-0.473781	-0.376961	-0.409120	-1.530478	-0.315198	-0.917707	-0.120218	1.279737	1.238014
rand_100	-0.304424	-0.245854	-1.523149	0.234436	-0.067652	-0.600019	-0.214696	1.889455	-0.864026
rand_101	-0.981050	-0.506755	-1.850453	-1.448163	0.897608	-1.607301	-0.969229	3.074604	-1.289188
rand_102	-0.762283	0.655200	0.848286	-0.528811	-1.791487	0.706767	1.425368	1.752102	-0.404754
rand_103	-1.157379	-1.366542	-0.968641	-0.666496	1.611756	0.864083	0.205777	1.517129	0.257971
rand_104	-0.228092	-0.368489	-0.051824	-0.428474	0.622610	-0.165311	0.693741	0.728542	0.960323
rand_105	-1.879419	-0.853969	0.842539	1.433904	0.310217	-0.827794	1.292733	0.180474	-0.343973
rand_106	-1.904844	-0.196358	1.679506	0.365339	-1.017910	-0.172810	2.034551	0.769882	0.169117
rand_107	1.256107	-0.074314	0.574518	1.597051	-0.108252	1.561480	-0.398979	1.419570	-1.141199
rand_108	-0.831847	-0.943530	-0.681446	0.941366	-1.176041	0.317108	0.697478	-1.046652	2.029957
rand_109	0.145078	-1.492841	0.181432	-0.270597	1.117734	-0.148466	0.937078	0.587779	-0.080280
rand_110	0.294266	-0.469803	-0.261018	-0.600586	-0.128192	1.153934	-2.618565	0.978071	1.044028
rand_111	-1.715312	0.018593	-0.112020	-1.350781	-1.159045	-0.528666	2.471555	0.602614	1.548973
rand_112	0.062171	-0.222626	0.623164	-1.841276	-1.485085	-0.221612	-1.309736	-0.177504	-1.541520
rand_113	2.016521	-0.593748	-0.511108	1.856064	2.009616	1.772044	-0.271745	0.710278	-0.305817
rand_114	0.107974	1.830971	1.440828	-0.770452	-0.578972	0.610377	-1.155943	0.537889	0.235593
rand_115	1.217647	0.232823	0.526398	2.180873	2.097351	-0.011846	-1.507894	1.081327	1.014862
rand_116	-1.392169	-0.573249	0.490516	-0.030166	0.244794	-0.410286	-0.369687	0.847240	0.570218
rand_117	-0.685067	-0.792719	0.054939	1.779528	1.285547	0.007277	-1.599891	0.878317	-0.318052
rand_118	0.438934	1.281661	-0.522512	-0.375687	1.307956	0.801384	0.124658	0.864175	-0.354412
rand_119	0.005483	-1.567305	-0.148712	-0.764070	-0.070251	1.099767	-1.534640	-0.541786	0.420885
rand_120	-0.361843	-1.741245	0.792849	-1.622426	1.740952	-0.179087	-1.376826	0.414657	-0.311123
rand_121	3.158372	0.320212	2.292126	-1.074193	1.293443	0.186265	0.606851	0.363240	-0.103339
rand_122	-0.724905	1.719373	-0.244955	0.316373	-1.787774	1.216225	-0.895125	-0.043858	-0.409194
rand_123	0.563648	0.047382	-1.039164	-2.385942	0.049895	-0.117541	-0.983630	-0.775134	1.950462
rand_124	-0.995038	0.924849	-0.254841	-0.102473	1.037455	-0.588768	1.732818	0.970627	0.623106
rand_125	0.083097	-0.044436	0.581807	-1.257317	-0.638767	-0.793870	-1.065332	-2.752808	0.846358
rand_126	2.106571	-0.465624	0.421276	0.617062	-1.736855	1.254255	-0.034785	0.660454	-1.249781
rand_127	0.456166	-0.602068	1.165587	0.223062	0.110969	2.732830	0.691656	-0.696245	-2.438740
rand_128	0.640483	0.083971	0.917406	-0.690409	0.871705	0.112933	0.555442	1.122717	-0.579214
rand_129	-0.774971	-0.234565	-1.793031	-0.424162	-0.656744	2.203268	-1.353919	1.135106	-1.762531
rand_130	-0.437402	-2.230630	1.126927	-1.486609	-0.603122	1.693474	1.420525	-1.043211	-0.108224
rand_131	-1.073551	-0.030601	-0.847809	1.527790	0.610331	1.527043	1.559369	0.409776	-1.094535
rand_132	0.880492	0.057577	-1.248253	-1.064986	-0.083071	1.006984	-0.093757	0.182491	-0.741831
rand_133	-0.772779	-0.129219	0.310472	0.924462	-1.050214	-1.361047	1.676077	-1.788292	-1.975869
rand_134	0.025277	-0.650528	0.943791	0.314517	-0.231628	0.100406	0.233231	-1.263283	0.725963
rand_135	-0.150317	-0.356425	-1.147117	0.649372	1.740604	-0.036266	-1.947500	2.005607	0.834768
rand_136	-0.652992	0.610907	-1.192811	0.639351	-0.622327	-1.900194	-1.219588	1.090345	-2.055350
rand_137	0.279948	1.148361	-0.567522	0.231769	0.532047	-0.360866	-0.660446	-0.503051	-1.210014
rand_138	1.210469	-0.014716	-1.796347	-0.529328	-0.979945	0.814437	0.084620	-0.639870	-0.300863
rand_139	-1.872387	-0.078377	-0.742624	2.190318	-0.777367	-0.834111	1.043310	-0.088318	-1.150684
rand_140	0.795532	-1.072594	-0.227086	0.527657	0.291737	1.049151	1.842547	-0.180560	-0.341556
rand_141	0.282858	0.233657	-1.064764	2.546467	-0.125041	-0.286969	-0.992755	0.164303	-1.514883
rand_142	0.820190	0.799124	-1.922951	0.349223	-0.277322	0.363526	-0.341524	-0.723722	-0.781334
rand_143	-0.107325	-1.642955	-0.403633	-0.287512	0.279783	0.568286	0.861384	-0.033129	-0.358965
rand_144	1.111608	0.826343	0.566826	2.403005	0.272292	0.915416	-0.485932	-1.053044	2.225165
rand_145	-0.095047	1.632596	0.581014	2.135992	-0.508871	0.284111	-0.180920	-0.940228	-0.472106
rand_146	-2.017941	-1.201233	0.008013	-0.917567	0.316380	0.715480	-1.287968	-1.241289	0.376497
rand_147	0.252184	0.734580	-1.175345	-1.105056	0.040313	-1.826498	-0.191883	-1.461252	-1.514882
rand_148	0.067300	0.514126	-0.584871	-1.195850	-0.429284	-0.167821	2.051885	-1.124568	2.223658
rand_149	0.358000	-0.333330	-1.017231	0.719150	1.347284	1.484683	-0.453339	0.754537	1.270071
rand_150	-0.577565	0.276354	-1.807996	-0.103210	-2.520854	0.168761	-1.147218	1.108841	0.092752
rand_151	-0.061419	0.068282	1.700581	-0.745329	0.783739	1.547445	-0.165837	0.998983	-0.942170
rand_152	0.275859	-0.370574	-0.039506	-0.951406	0.484325	-0.130549	-0.868511	0.071559	-2.453313
rand_153	-0.012308	1.661568	-0.246630	-1.309085	-1.315859	0.020459	-1.179773	-0.305111	-0.982786
rand_154	0.468442	0.083291	-0.509781	-1.127932	1.270760	-0.307424	-0.420820	-0.468038	0.672745
rand_155	-0.198202	0.454559	0.319557	-0.633455	0.123681	-1.382067	-0.143931	0.562651	-0.540190
rand_156	0.143935	-0.102938	-1.446693	-0.945213	-0.681919	0.254197	-1.136825	0.465620	0.947012
rand_157	0.335277	-0.565486	1.351276	-0.782339	-0.573927	-0.840467	0.686089	-0.872278	-0.165345
rand_158	-1.757021	1.174319	0.097199	-1.332583	0.549764	0.211328	0.373401	0.225031	-0.352324
rand_159	-1.393570	-1.511743	-0.328565	-0.620897	0.203080	1.955754	-0.133133	1.368865	-0.731768
rand_160	-0.612873	-0.219578	2.294860	-1.011211	0.618595	-1.127243	1.823851	-1.007929	0.634645
rand_161	-0.127855	1.442750	-0.358873	0.188541	0.833834	-0.774867	-0.063559	-2.095840	-0.128640
rand_162	0.726525	-0.910406	0.437632	-1.134694	1.391856	-0.295277	0.421309	0.750179	-0.679278
rand_163	-1.143104	-0.197324	-0.228657	-0.219248	1.347773	1.348746	0.632625	-0.683013	0.115153
rand_164	-0.801032	-1.016791	-1.532576	-2.421481	1.370615	0.245606	-1.366068	-2.360008	-0.132770
rand_165	2.672055	0.091701	0.410458	-1.953560	1.322945	0.437871	-1.043707	-0.332606	-1.229539
rand_166	0.646353	-0.721565	0.425259	-0.304595	-0.084437	-0.111578	-1.019531	-1.472217	0.934912
rand_167	-0.839455	-1.479363	0.487135	-0.119224	-2.271280	-0.298297	-0.488075	0.499070	-0.291745
rand_168	0.178587	1.240208	-0.698266	0.126323	1.605000	2.042492	-0.078052	0.743222	-0.388935
rand_169	-2.011325	-0.443853	1.705922	0.201631	-1.821368	-0.437481	0.239051	-1.928155	-1.497089
rand_170	-1.126551	-0.087219	1.019743	0.391673	-0.528825	0.508510	-0.491854	-1.449871	1.469306
rand_171	0.913441	-0.671789	-0.385156	1.346980	-0.638021	0.479064	1.417781	1.684197	-0.411566
rand_172	1.396882	-0.011349	-0.917812	-0.834329	-0.771728	0.158820	-0.729369	0.102266	-0.809949
rand_173	0.993010	-0.078053	1.386618	0.546367	0.311981	-0.021418	0.931125	0.432921	-0.098498
rand_174	-0.394076	-0.214538	1.953173	-1.823581	-0.058054	-0.225161	-1.107338	-1.206147	-0.481817
rand_175	0.400209	0.282435	0.533766	0.695494	1.968361	-0.670366	-1.825678	-1.119497	-0.179293
rand_176	-0.030782	-0.045689	-0.378498	0.314524	-0.838415	-0.190801	1.027192	0.402978	-3.137035
rand_177	0.562014	-2.157861	-0.043094	0.408483	0.278762	-2.042892	1.081272	2.049177	-0.375299
rand_178	1.367280	0.013642	-0.201300	0.336717	0.279811	-0.259145	-0.078374	-1.380865	-0.279238
rand_179	-0.255330	1.097227	1.742475	-0.029108	-0.447652	0.200968	0.687836	-0.272347	1.486896
rand_180	0.492248	-0.663275	0.503247	1.164079	2.062844	0.587947	-0.859410	0.030702	1.061459
rand_181	-2.336404	1.846787	-0.848612	-1.813169	-1.435100	-0.534700	1.561541	1.247358	-1.251404
rand_182	-0.514035	-0.004531	-0.820301	0.565161	-0.768851	0.232973	1.010265	1.257677	-0.670125
rand_183	-0.416613	-0.291107	-2.073601	-0.345146	-0.360663	-0.491862	-1.623050	-0.123493	0.398528
rand_184	1.325056	0.391455	-1.698877	-0.302074	1.148490	0.874607	2.032317	0.160874	0.279538
rand_185	0.046529	-0.492706	0.836935	1.480184	-0.267396	-1.039741	-0.242313	0.934206	-1.021060
rand_186	-1.664620	-1.660745	-0.305988	-1.293852	-0.030020	-0.710689	1.093368	1.546050	1.647223
rand_187	-0.350704	0.600898	0.391234	-0.631276	1.167560	-1.857148	0.331847	-0.124170	0.853690
rand_188	1.113007	0.809116	-0.157466	0.421910	1.278799	-0.644560	-1.042379	0.943496	1.137068
rand_189	-0.109500	-1.186274	0.394919	-0.824176	0.396014	-0.404887	-1.543662	-1.423855	0.170361
rand_190	0.867767	-0.314399	-0.575312	1.481722	-1.761892	-0.319011	0.299231	1.067519	-0.255207
rand_191	0.241766	-1.292523	-0.713435	-0.672782	0.877934	-0.485705	1.388777	0.121841	-0.607343
rand_192	0.310997	-0.332486	0.186885	-0.649038	-0.024713	0.071814	-0.010057	0.310972	0.012278
rand_193	-2.558623	-1.018426	-0.070891	0.722993	0.820882	-1.417058	0.800788	-0.112553	-0.548482
rand_194	0.748415	1.653762	0.624888	1.324644	-0.028880	-0.936772	-0.317441	0.677860	0.052130
rand_195	-1.566861	0.301193	-0.428169	0.367734	1.563458	-0.624132	-1.494992	2.570114	0.699948
rand_196	0.825956	0.188887	0.634027	-0.169201	-0.514160	-0.439040	0.388020	0.581664	0.503167
rand_197	0.239270	0.223390	0.343304	-0.336797	0.025947	-0.368680	0.601053	0.271506	0.299120
rand_198	1.062676	-0.466097	-0.913242	-0.124321	-1.951077	-1.126084	1.400355	-1.090105	0.275508
rand_199	-0.164985	0.546889	-0.561066	-1.604770	1.470402	-0.134372	0.059793	-1.573777	-1.110784
rand_200	-0.218882	-0.714841	-0.698121	-0.652042	0.028376	0.004360	0.763923	-0.580229	-1.256791
rand_201	-0.790640	1.133017	0.407490	1.735883	1.360045	1.338094	-0.211332	0.004924	-0.899188
rand_202	0.934819	-0.925266	-1.005745	1.344763	-0.955239	-1.802613	0.342449	-0.451226	-0.297243
rand_203	0.060372	-0.396877	0.543305	-0.213731	0.979958	0.202743	0.719375	-0.548338	-0.664363
rand_204	-1.372518	0.410024	-0.188449	0.367121	-0.678821	-0.946351	0.180095	1.116818	1.943635
rand_205	1.431866	0.488867	-0.522091	-0.529603	0.340561	-0.788147	0.109802	-1.384824	0.350965
rand_206	-0.253270	-0.398332	-0.846723	1.561536	-0.167199	1.576194	0.694644	-1.286319	-0.033372
rand_207	-1.195662	-1.461905	-0.844689	-0.565384	0.020577	0.191044	-0.069900	-0.597909	0.178138
rand_208	-1.789592	0.946948	0.969808	0.476376	1.195300	-0.624984	-0.466982	-0.317187	1.576307
rand_209	-1.050967	-0.352402	-0.243875	1.265835	1.908503	-0.350536	0.266883	-1.462287	-1.013039
rand_210	0.298630	-1.324477	-0.084617	-0.622115	0.892300	0.631141	-0.068846	-1.748751	-0.025440
rand_211	-0.994437	-0.703380	0.226136	-1.287473	-1.186834	0.564478	1.040514	0.619168	-1.829095
rand_212	0.329489	-2.296570	0.449005	-1.350352	1.894866	1.640122	0.755571	-0.506853	-0.571895
rand_213	0.066249	1.018608	0.141185	0.658718	-0.683536	0.724341	-1.059875	0.209470	0.151091
rand_214	-0.499362	-0.822659	0.288077	0.211203	1.334012	0.378138	0.980698	0.314997	-0.871941
rand_215	0.346837	-0.188457	-0.762123	-1.873561	0.441491	1.778694	-0.402016	0.667221	1.419860
rand_216	0.115134	-1.584159	0.136127	0.138634	2.458846	-0.390542	-0.104350	0.803205	0.894095
rand_217	-1.315520	1.390991	0.527900	-0.554431	-0.677124	-1.191947	-0.154193	-1.221574	-0.722418
rand_218	0.112885	-1.180320	-0.049498	0.777563	0.366454	-0.328596	0.089214	0.227583	-1.277968
rand_219	0.018477	-0.262132	-0.574798	-1.546501	-0.762404	1.275526	-1.037513	-0.860617	-1.061851
rand_220	0.414584	-0.317479	1.034099	-1.155383	0.422395	-1.272287	-0.104520	-0.950087	2.196024
rand_221	-0.656871	0.754850	-0.446193	-0.183079	-0.260919	0.536027	-0.332668	-2.620174	-2.024256
rand_222	-1.490386	0.729605	1.069368	-0.238789	-0.861706	0.498672	-2.916418	-0.028262	-0.858697
rand_223	1.458876	-2.623129	0.524372	1.363720	0.520380	0.299095	0.135483	-0.580297	0.334104
rand_224	0.661520	0.461135	-0.144519	-1.324445	-1.747485	0.055876	-0.515809	-1.156606	-0.044539
rand_225	-0.763661	0.325270	-0.040410	-0.123043	0.470594	0.309495	-1.132467	-1.410595	0.617284
rand_226	0.492193	0.813540	-0.974373	-0.288130	-1.592402	-1.202938	-0.084461	-0.870642	-2.932382
rand_227	-0.580299	-0.679981	0.215151	0.720633	1.176894	1.077521	-0.866294	-0.634323	0.444963
rand_228	-0.689909	1.579052	0.252974	0.770430	0.118937	0.486771	-0.897428	-0.878344	-0.807958
rand_229	-0.167842	0.600380	-0.768336	-0.311479	0.060103	-1.329628	-0.171693	0.094190	-1.213530
rand_230	0.402781	0.300440	0.387129	-0.984566	0.323557	0.838719	-0.387623	-0.077646	0.736426
rand_231	0.204655	0.131280	-0.669707	1.138473	-0.370788	-0.192000	0.736372	-1.299146	-0.468348
rand_232	-2.743763	0.725197	0.426672	-2.324228	-1.986113	-0.845586	-0.169633	1.304857	2.514834
rand_233	-0.047032	1.327136	-0.326748	0.486483	-1.116761	1.119575	-0.792649	-0.186268	-1.777775
rand_234	0.170416	-0.176435	1.450476	0.514348	0.371110	-0.531662	-0.487007	-0.167017	-0.554249
rand_235	-0.674493	0.123860	0.348349	-0.858165	0.831478	0.056447	0.052336	-0.013851	0.783342
rand_236	-0.309738	-0.934824	-2.107972	-0.107023	-0.392464	2.492466	-1.340002	-0.308914	2.368437
rand_237	-0.016601	1.333414	-0.512934	0.618241	3.108516	-0.007647	-0.273646	-1.602338	-0.158977
rand_238	-0.349501	-0.297543	-0.833687	-1.719927	0.871069	-1.491239	-0.782326	0.145190	0.556529
rand_239	0.265173	0.335952	-0.904311	0.667702	-1.033872	2.007164	-0.522145	1.417297	-0.041514
rand_240	-2.630713	-0.657041	0.489737	-1.450759	-1.182791	-0.937451	-0.024296	0.346511	-0.433795
rand_241	-0.788964	0.222117	1.173480	-1.086428	-1.383749	-0.709179	0.708007	-0.724827	2.126913
rand_242	-0.641704	1.079398	2.952259	0.385975	-0.473277	-1.068173	1.509698	0.249632	0.411670
rand_243	0.476589	0.048469	1.167297	1.110318	0.975181	1.033585	-0.143220	1.002368	-0.250589
rand_244	2.003351	-0.038393	-0.027304	-0.044666	0.108482	-0.754523	-2.201569	-0.486950	-2.061978
rand_245	-1.600327	0.783866	-1.475577	-0.151916	-0.593516	-0.354497	-0.209039	2.273222	-0.444678
rand_246	0.013911	0.454518	0.182071	-0.184752	0.124753	-0.237418	-0.301699	-0.684018	-1.463250
rand_247	0.926473	-1.442678	-0.621757	-1.019842	1.260291	0.093596	0.448411	-0.845190	-2.029621
rand_248	-0.053367	-1.536952	0.150201	-0.549813	1.402415	0.317391	-0.181491	0.751951	1.240191
rand_249	1.793930	-0.439280	-3.166429	1.049463	-1.018119	0.587763	2.303172	-0.580752	-1.456840
rand_250	0.590554	-0.871218	0.167610	-0.466511	0.807488	-0.154113	-0.922148	1.818255	-0.387184
rand_251	-0.912552	-0.303171	-0.378447	1.433629	0.811952	1.027862	1.235346	0.496544	-0.095607
rand_252	-0.926489	0.628605	-0.574691	-1.690538	0.995489	2.216936	0.762825	-0.138632	0.624996
rand_253	2.522384	0.733337	0.946773	-1.021832	-0.733513	0.371751	-0.391572	-1.159431	-0.205395
rand_254	-0.112847	0.557025	0.741885	-0.179098	-0.051060	-0.350175	-1.732285	0.877035	-1.102571
rand_255	1.286398	-1.581458	1.643976	-2.340242	-1.037876	0.713632	1.891017	1.242397	0.454553
rand_256	-1.160665	-0.392953	-0.500516	-0.155961	-1.375263	0.950994	-0.077518	0.943598	-0.059399
